PDB_ID,Affinity_pK
2g79,6.920818753952375
2g8n,7.200659450546418
2g8r,3.987162775294828
2g94,9.522878745280337
2g96,4.277366077466188
2g97,6.818156412055227
2g9q,6.3979400086720375
2g9r,6.075720713938118
2g9u,6.075720713938118
2g9v,5.91721462968355
2g9x,7.346787486224656
2ga2,5.522878745280337
2gbi,8.522878745280337
2gc8,5.508638306165727
2gcd,5.522878745280337
2gd8,7.4089353929735005
2gdo,9.494850021680094
2gej,6.638272163982407
2gek,7.522878745280337
2gfa,4.982966660701219
2gfd,6.2839966563652006
2gfj,3.8239087409443187
2gfk,4.522878745280337
2gfs,6.154901959985743
2gg0,5.769551078621726
2gg2,6.6020599913279625
2gg3,6.236572006437063
2gg5,6.6020599913279625
2gg7,5.756961951313706
2gg8,4.6020599913279625
2gg9,5.455931955649724
2gga,1.958607314841775
2ggb,4.920818753952375
2ggd,3.7958800173440754
2ggu,3.0268721464003012
2ggx,3.494850021680094
2gh6,4.95116991347165
2gh7,
2gh9,6.0
2ghg,8.823908740944319
2giu,8.823908740944319
2gj4,6.496209316942819
2gj5,8.324221658325914
2gl0,4.823908740944319
2glm,5.366531544420414
2glp,5.013228265733755
2gm1,7.0
2gm9,7.3872161432802645
2gmk,3.2291479883578558
2gmv,6.200659450546418
2gmx,7.113509274827518
2gnf,5.221848749616356
2gnh,6.826813731587726
2gni,5.642065152999546
2gnj,5.221848749616356
2gnl,7.236572006437063
2go4,5.154901959985743
2gpp,5.698970004336019
2gqn,5.346787486224656
2gst,6.070581074285707
2gsu,3.5850266520291822
2gtk,6.600326278518962
2gtv,5.154901959985743
2gu8,8.585026652029182
2gv7,7.853871964321762
2gvj,9.522878745280337
2gvv,3.9030899869919438
2gyi,
2gzl,4.823908740944319
2h13,5.346787486224656
2h15,5.670602120638957
2h1h,4.522878745280337
2h21,6.537602002101044
2h23,4.673664139071248
2h2d,5.366531544420414
2h2e,
2h2g,5.036212172654444
2h2h,4.978810700930062
2h2j,5.376750709602099
2h3e,5.698970004336019
2h42,8.619788758288394
2h44,5.769551078621726
2h4n,8.698970004336019
2h5a,5.096910013008056
2h5e,8.2518119729938
2h6k,5.060480747381382
2h6q,5.107905397309519
2h8h,8.568636235841012
2h96,6.638272163982407
2h9m,4.455931955649724
2h9n,3.939302159646388
2h9p,3.7166987712964503
2ha2,4.657577319177793
2ha4,2.6989700043360187
2ha5,4.337242168318426
2ha6,4.318758762624412
2ha7,3.3565473235138126
2hah,8.0
2hai,6.275724130399211
2haw,4.920818753952375
2hb3,
2hb9,4.823908740944319
2hd1,3.3010299956639813
2hd6,7.795880017344075
2hdq,1.3979400086720375
2hdr,1.7212463990471711
2hds,2.0
2hdu,2.3010299956639813
2hf8,5.468521082957745
2hfp,8.522878745280337
2hh5,7.494850021680094
2hha,6.913640169325252
2hiw,8.096910013008056
2hiz,6.950781977329818
2hj4,5.367542707815276
2hjb,4.394694953858891
2hk5,7.337242168318426
2hkf,6.376750709602099
2hl4,7.638272163982407
2hm1,8.698970004336019
2hmv,7.698970004336019
2hmw,7.698970004336019
2hnc,7.221848749616356
2hny,5.933674074637962
2hoc,9.522878745280337
2hog,9.522878745280337
2hqu,5.142667503568732
2hr6,4.823908740944319
2hrm,3.5551748004902524
2hrp,8.301029995663981
2hs1,8.481486060122112
2hs2,8.309803919971486
2hu6,3.812479279163537
2hug,5.97469413473523
2hvc,8.823908740944319
2hvx,7.5376020021010435
2hw2,2.9706162223147903
2hwh,5.698970004336019
2hwi,5.522878745280337
2hxl,7.920818753952375
2hxm,5.221848749616356
2hxq,6.841637507904751
2hy0,9.187086643357144
2hyy,6.769551078621726
2hz0,6.481486060122113
2hz4,5.465339424171556
2hzi,7.154901959985743
2hzl,6.568636235841013
2hzn,7.3872161432802645
2i0a,
2i0d,
2i0e,8.698970004336019
2i0g,9.721246399047171
2i0h,8.045757490560675
2i0j,8.57186520597121
2i0v,6.795880017344075
2i0y,7.619788758288394
2i19,7.795880017344075
2i1m,7.619788758288394
2i1r,5.013228265733755
2i3z,8.698970004336019
2i40,5.801342913045578
2i47,8.657577319177793
2i4d,
2i4j,6.164436248330903
2i4p,5.7037737127388395
2i4t,9.0
2i4v,
2i4w,
2i4x,
2i4z,5.7037737127388395
2i5f,5.1249387366083
2i5j,6.301029995663981
2i7c,5.070581074285707
2i80,5.3979400086720375
2ica,7.698970004336019
2idk,5.537602002101044
2ie4,10.0
2ieh,6.958607314841775
2ien,9.0
2ieo,8.494850021680094
2ig0,4.7055337738384075
2igw,1.3098039199714864
2igx,7.267606240177032
2igy,6.94692155651658
2iit,8.585026652029182
2iiv,8.18045606445813
2iko,5.447210149807218
2iku,7.102372908709558
2il2,7.102372908709558
2ilp,4.823908740944319
2ima,6.522878745280337
2imb,4.221848749616356
2imd,8.301029995663981
2in6,7.638272163982407
2io6,7.522878745280337
2ioa,5.494850021680094
2iog,8.096910013008056
2iok,9.0
2ipo,5.055517327849831
2iqg,8.301029995663981
2irz,7.920818753952375
2is0,6.698970004336019
2isc,8.42021640338319
2isv,7.431798275933005
2isw,7.431798275933005
2it4,1.6179829574251317
2ito,6.907981529247203
2itp,7.94692155651658
2itt,8.769551078621726
2ity,7.2716462179787715
2itz,8.585026652029182
2iu0,6.886056647693163
2iuz,5.552841968657781
2iv9,4.337242168318426
2ivu,6.425968732272281
2iw6,6.853871964321762
2iw8,6.987162775294828
2iw9,8.050609993355087
2iws,6.356547323513813
2iwu,5.920818753952375
2iyf,3.7512912643990823
2izl,6.0
2izx,9.397940008672037
2j2i,6.698970004336019
2j2u,7.327902142064283
2j34,7.823908740944319
2j3q,6.154901959985743
2j47,5.4089353929735005
2j4a,10.602059991327963
2j4i,9.0
2j4k,4.853871964321762
2j4q,4.455931955649724
2j4z,7.187086643357144
2j50,7.886056647693163
2j6m,7.962573502059376
2j75,6.647817481888637
2j77,4.889410289700751
2j79,5.958607314841775
2j7b,6.619788758288394
2j7d,7.130768280269024
2j7g,7.0
2j7w,6.657577319177793
2j7x,8.769551078621726
2j83,4.214670164989233
2j87,4.853871964321762
2j94,6.272458742971444
2j95,8.397940008672037
2j9a,5.886056647693163
2j9h,3.3872161432802645
2j9l,4.0
2j9n,4.698970004336019
2ja3,4.0
2jaj,4.6020599913279625
2jbj,9.698970004336019
2jbk,6.3979400086720375
2jbl,5.886056647693163
2jbo,8.070581074285707
2jbp,8.070581074285707
2jbu,3.3979400086720375
2jc0,4.698970004336019
2jdh,6.508638306165727
2jdk,6.537602002101044
2jdl,9.431798275933005
2jdn,5.555955204081924
2jdo,6.638272163982407
2jdp,6.6020599913279625
2jds,8.200659450546418
2jdt,6.769551078621726
2jdv,8.200659450546418
2jew,6.686132779630847
2jf4,8.154901959985743
2jfz,5.236572006437063
2jg0,7.823908740944319
2jg8,6.301029995663981
2jh5,6.43533393574791
2jh6,7.769551078621726
2jiu,7.559090917934782
2jj3,9.55284196865778
2jjb,7.920818753952375
2jjr,8.202040356262804
2jk7,7.173925197299173
2jk9,6.823908740944319
2jke,4.229147988357856
2jkh,8.045757490560675
2jkk,8.204815410317575
2jkm,7.750557038557417
2jko,8.113509274827518
2jkp,4.229147988357856
2jkq,8.113509274827518
2jkr,6.070581074285707
2jkt,6.508638306165727
2jle,6.4156687756324695
2jmj,5.040958607678906
2jnp,6.886056647693163
2jo9,4.283162276700476
2joa,5.958607314841775
2jq9,4.476253533188435
2jqk,3.39577394691553
2jsd,7.769551078621726
2jt5,7.7447274948966935
2jt6,7.6020599913279625
2jxr,7.045757490560675
2k00,4.619788758288394
2k0g,6.97061622231479
2k1q,6.221848749616356
2k2g,8.1249387366083
2k2r,2.886056647693163
2k31,8.698970004336019
2k3w,5.236572006437063
2k46,4.580044251510242
2k4i,3.844663962534938
2k62,4.698970004336019
2kaw,4.97061622231479
2kbr,4.595166283380062
2kbs,5.0
2kce,6.173925197299173
2kdh,2.958607314841775
2ke1,5.301029995663981
2kff,3.6108339156354674
2kfg,2.9208187539523753
2kfh,2.619788758288394
2kfx,4.0
2kgi,6.1249387366083
2khh,6.559090917934782
2ko7,5.187086643357144
2kpl,6.638272163982407
2krd,2.6989700043360187
2ks9,2.0447934624580584
2ksa,3.059981844992337
2ksb,3.122628654130226
2kup,6.698970004336019
2kvm,3.9649707177976317
2kwn,5.130768280269024
2l11,4.823908740944319
2l12,4.259637310505756
2l1b,3.958607314841775
2l1r,3.5686362358410126
2l3r,4.657577319177793
2l65,
2l6e,6.0
2l6j,6.259637310505756
2l7u,3.9829666607012197
2l8j,5.522878745280337
2l8r,3.9233595563296584
2l98,3.614393726401688
2las,
2lbm,6.568636235841013
2lbv,7.585026652029182
2lh8,4.184687956475641
2lha,5.1938200260161125
2liq,5.853871964321762
2lko,5.673664139071248
2lsp,3.562249437179612
2ltv,5.161150909262744
2ltx,5.3872161432802645
2lty,5.376750709602099
2ltz,5.346787486224656
2lwi,3.111820506081675
2ly0,4.795880017344075
2lya,4.187086643357144
2lyb,4.455931955649724
2lzg,7.772113295386326
2m3m,5.016373712875465
2m41,5.096910013008056
2mas,7.522878745280337
2mji,4.246416941107094
2mkr,6.267606240177032
2mnz,5.1938200260161125
2mov,7.3979400086720375
2mow,5.962573502059376
2mpa,8.040958607678906
2mps,5.4089353929735005
2ms4,4.823908740944319
2nm1,7.468521082957745
2nmx,5.568636235841013
2nmy,8.366531544420413
2nmz,8.366531544420413
2nn1,5.823908740944319
2nn8,3.5850266520291822
2nnd,6.060480747381382
2nng,5.356547323513812
2nnk,8.366531544420413
2nno,6.3979400086720375
2nnp,8.366531544420413
2nnq,8.698970004336019
2nns,6.045757490560675
2nnv,7.522878745280337
2no3,8.045757490560675
2np8,7.376750709602099
2np9,5.568636235841013
2nq6,5.823908740944319
2nq7,5.537602002101044
2nsl,4.679853713888946
2nsx,7.200659450546418
2nt7,6.522878745280337
2nta,4.795880017344075
2nv7,8.301029995663981
2nw4,8.675717544702307
2nwn,6.301029995663981
2nww,5.481486060122113
2nxd,5.657577319177793
2nxl,6.267606240177032
2nxm,5.1938200260161125
2o0u,5.494850021680094
2o1c,4.721246399047171
2o1v,5.301029995663981
2o22,7.173925197299173
2o2u,6.3979400086720375
2o3p,5.958607314841775
2o3z,5.698970004336019
2o4h,6.522878745280337
2o4j,10.096910013008056
2o4k,
2o4l,
2o4n,7.823908740944319
2o4p,
2o4r,9.397940008672037
2o4z,6.247183568811728
2o5d,5.154901959985743
2o5k,7.823908740944319
2o63,6.107905397309519
2o64,6.468521082957745
2o65,6.187086643357144
2o7n,7.823908740944319
2o8h,7.6020599913279625
2o9i,7.3979400086720375
2o9j,6.920818753952375
2o9k,4.113509274827518
2o9r,1.6777807052660807
2o9v,3.540607512240769
2oa0,6.920818753952375
2oah,7.958607314841775
2oax,8.651305809734458
2oaz,8.698970004336019
2obj,7.301029995663981
2oc2,8.522878745280337
2oc4,7.0655015487564325
2oc9,7.958607314841775
2oei,3.906578314837765
2of2,6.6777807052660805
2of4,7.0915149811213505
2off,6.522878745280337
2ofu,9.0
2ofv,9.698970004336019
2og8,9.301029995663981
2ogy,4.478861916295964
2ogz,7.075720713938118
2oh0,7.7447274948966935
2oh4,8.455931955649724
2ohk,
2ohl,3.0457574905606752
2ohm,3.5086383061657274
2ohp,4.026872146400302
2ohq,4.6020599913279625
2ohr,4.0
2ohs,4.3979400086720375
2oht,5.040958607678906
2ohu,5.376750709602099
2ohv,6.455931955649724
2oi3,6.638272163982407
2oi9,5.698970004336019
2oic,8.397940008672037
2oiq,5.0
2ojf,6.958607314841775
2ojg,5.638272163982407
2oji,7.0655015487564325
2ojj,8.698970004336019
2ok1,6.259637310505756
2on3,9.0
2on6,6.764471553092451
2onb,5.568636235841013
2onc,7.886056647693163
2ony,6.6777807052660805
2onz,8.886056647693163
2oo8,9.0
2ooh,5.886056647693163
2ooz,5.154901959985743
2opb,8.744727494896694
2oph,7.795880017344075
2opy,4.522878745280337
2oq6,3.6020599913279625
2oqi,8.494850021680094
2oqs,5.886056647693163
2oqv,8.397940008672037
2or4,5.022276394711152
2or9,6.301029995663981
2ork,2.853871964321762
2os9,2.2441251443275085
2osc,7.769551078621726
2osf,3.8297382846050425
2osm,6.199970640755866
2ot1,4.0
2ou7,3.8096683018297086
2ov4,4.7447274948966935
2ovv,7.920818753952375
2ovx,8.698970004336019
2ovz,7.886056647693163
2ow0,6.696803942579511
2ow1,9.0
2ow2,8.221848749616356
2ow3,8.522878745280337
2ow6,2.6989700043360187
2ow7,4.853871964321762
2ow9,7.522878745280337
2owb,6.356547323513813
2oxd,6.823908740944319
2oxx,6.698970004336019
2oxy,6.522878745280337
2oyk,5.301029995663981
2oyl,6.301029995663981
2oym,5.0
2oz6,5.259637310505756
2oz7,7.853871964321762
2ozr,9.173925197299173
2p0d,7.0
2p16,10.096910013008056
2p1c,7.6777807052660805
2p2a,6.1249387366083
2p2i,7.42021640338319
2p33,7.2441251443275085
2p3a,7.958607314841775
2p3b,8.481486060122112
2p3d,6.7447274948966935
2p3g,6.8996294548824375
2p3i,3.4814860601221125
2p3o,2.769551078621726
2p4s,9.508638306165727
2p53,7.455931955649724
2p7a,6.103473782510445
2p7g,6.527243550682788
2p7z,6.581698708680254
2p83,7.958607314841775
2p8h,7.1487416512809245
2p8n,3.154901959985743
2p8s,7.6777807052660805
2p93,8.823908740944319
2p94,9.173925197299173
2p95,9.366531544420413
2p98,6.1938200260161125
2p99,5.935542010773082
2p9a,5.1830961606243395
2pax,6.7447274948966935
2pcu,3.0409586076789066
2pe0,7.096910013008056
2pe1,8.301029995663981
2pe2,8.397940008672037
2pem,3.638272163982407
2pfy,6.522878745280337
2pg2,5.769551078621726
2pgj,3.585026652029182
2pgl,3.585026652029182
2pgz,5.7447274948966935
2ph6,7.568636235841013
2ph8,5.7447274948966935
2ph9,5.886056647693163
2phb,9.494850021680094
2pix,4.301029995663981
2piy,7.698970004336019
2piz,6.769551078621726
2pj0,8.09151498112135
2pj1,8.013228265733755
2pj2,7.920818753952375
2pj3,8.18045606445813
2pj4,7.886056647693163
2pj5,7.823908740944319
2pj6,7.309803919971486
2pj7,7.769551078621726
2pj8,7.7447274948966935
2pj9,7.920818753952375
2pja,8.657577319177793
2pjb,7.721246399047171
2pjc,8.721246399047171
2pjl,6.721246399047171
2pjt,6.0655015487564325
2pk5,
2pks,4.958607314841775
2pl0,7.2076083105017466
2pl9,4.17134010346468
2pmn,5.200659450546418
2pnc,3.33161408331
2pnx,5.102372908709558
2pou,7.42021640338319
2pov,7.1249387366083
2pow,7.200659450546418
2pqb,7.200659450546418
2pqj,8.198596289982644
2pql,7.275724130399211
2pqz,5.667561540084395
2pr9,7.374687549038326
2pri,2.910094888560602
2prj,4.494850021680094
2psj,7.698970004336019
2psv,7.236572006437063
2pt9,4.455931955649724
2ptz,7.823908740944319
2pu0,7.823908740944319
2pu1,5.853871964321762
2pu2,4.431798275933005
2puy,4.522878745280337
2pv1,7.136677139879544
2pv2,5.910094888560602
2pv3,5.254144804826271
2pvj,8.096910013008056
2pvk,8.301029995663981
2pvm,6.443697499232713
2pvn,9.455931955649724
2pvw,9.522878745280337
2pwd,4.3979400086720375
2pwg,4.823908740944319
2pyi,3.7471469690201067
2pym,6.823908740944319
2pzy,7.468521082957745
2q1j,9.096910013008056
2q1l,7.906578314837765
2q2a,7.4089353929735005
2q2c,6.376750709602099
2q2y,8.795880017344075
2q2z,8.698970004336019
2q54,9.008773924307505
2q55,8.6903698325741
2q63,7.180456064458132
2q6b,9.522878745280337
2q6c,7.777283528852417
2q6h,3.6020599913279625
2q70,8.080921907623926
2q72,2.679853713888946
2q7m,8.795880017344075
2q7o,7.920818753952375
2q7q,5.301029995663981
2q7y,4.301029995663981
2q80,4.6020599913279625
2q88,5.795880017344075
2q8g,7.060480747381382
2q8i,3.3979400086720375
2q8m,4.026872146400302
2q8s,6.732828271596986
2q92,5.958607314841775
2q93,6.251811972993799
2q94,6.431798275933005
2q95,5.795880017344075
2q96,5.920818753952375
2q9y,4.443697499232712
2qa8,6.00436480540245
2qc6,7.0
2qcd,3.3979400086720375
2qci,8.337242168318426
2qd6,8.67778070526608
2qd7,9.096910013008056
2qd9,7.886056647693163
2qdt,5.187086643357144
2qe2,7.769551078621726
2qe5,5.785156151952302
2qf6,6.494850021680094
2qfo,4.698970004336019
2qg0,5.721246399047171
2qh6,6.0
2qhc,8.958607314841775
2qhm,6.180456064458132
2qhn,6.008773924307505
2qhy,7.481486060122112
2qi0,7.376750709602099
2qi1,7.301029995663981
2qi3,10.200659450546418
2qi5,10.853871964321762
2qi7,10.207608310501746
2qic,5.481486060122113
2qju,4.096910013008056
2qk5,8.096910013008056
2qk8,7.913640169325252
2qlm,5.638272163982407
2qln,5.431798275933005
2qm7,5.886056647693163
2qm9,7.769551078621726
2qmd,8.301029995663981
2qmf,8.522878745280337
2qmg,9.154901959985743
2qn1,4.769551078621726
2qn2,4.552841968657781
2qn3,5.356547323513812
2qnb,5.337242168318426
2qnn,7.154901959985743
2qnp,6.4089353929735005
2qo8,8.468521082957745
2qoa,7.2839966563652006
2qoe,7.6020599913279625
2qoh,7.698970004336019
2qp6,6.681936665037238
2qp8,8.096910013008056
2qpj,6.346787486224656
2qpu,3.6020599913279625
2qrg,5.180456064458132
2qrk,4.259637310505756
2qrq,5.102372908709558
2qry,8.638272163982407
2qt5,5.026872146400302
2qt9,8.638272163982407
2qta,5.756961951313706
2qtb,8.318758762624412
2qtg,5.080921907623926
2qtt,4.318758762624412
2qtu,9.275724130399212
2qu2,5.431798275933005
2qu3,6.229147988357856
2qu5,8.060480747381382
2qu6,8.522878745280337
2qv7,3.6595558851598815
2qw1,3.9030899869919438
2qwb,2.7399286120149253
2qwc,3.552841968657781
2qwd,4.853871964321762
2qwe,7.481486060122113
2qwf,5.665546248849069
2qwg,3.638272163982407
2qx0,6.107905397309519
2qyk,5.481486060122113
2qyn,6.2441251443275085
2qzk,7.568636235841013
2qzl,8.096910013008056
2qzr,7.259637310505756
2qzx,8.221848749616356
2r03,5.154901959985743
2r0u,9.0
2r0y,3.0
2r1x,4.795880017344075
2r1y,4.508638306165727
2r2l,9.0
2r2m,7.326979092871103
2r2w,4.468521082957745
2r3f,6.301029995663981
2r3g,6.096910013008056
2r3h,4.698970004336019
2r3i,6.0
2r3j,8.0
2r3k,7.0
2r3l,7.0
2r3m,8.0
2r3n,7.154901959985743
2r3o,6.221848749616356
2r3p,6.045757490560675
2r3t,5.853871964321762
2r3w,6.892790030352131
2r3y,5.494850021680094
2r43,6.0
2r4b,7.180456064458132
2r4f,8.823908740944319
2r59,8.187086643357144
2r5a,2.6020599913279625
2r5p,8.481486060122112
2r5q,8.568636235841012
2r64,7.522878745280337
2r6f,8.0
2r6w,9.356547323513812
2r6y,9.494850021680094
2r75,6.146301788223825
2r7b,7.221848749616356
2r7g,6.045757490560675
2r8q,3.2365720064370627
2r9b,6.567030709125595
2r9s,6.823908740944319
2r9x,4.853871964321762
2ra0,7.798602875679548
2rc8,6.522878745280337
2rc9,7.3979400086720375
2rcn,6.0
2rcu,6.6777807052660805
2rcw,8.096910013008056
2rd6,8.301029995663981
2rf2,8.443697499232712
2rfh,6.823908740944319
2rfy,5.221848749616356
2rg5,8.508638306165727
2rg6,8.657577319177793
2rgp,7.522878745280337
2rgu,9.0
2ria,2.5686362358410126
2rib,2.8239087409443187
2rin,4.0
2rio,4.690369832574102
2rip,7.187086643357144
2rjp,7.0
2rk8,3.638272163982407
2rke,4.0835460514500745
2rkf,9.080921907623926
2rkg,8.086186147616283
2rkn,7.221848749616356
2rku,8.301029995663981
2rl5,8.397940008672037
2rly,3.5686362358410126
2rm0,4.026872146400302
2rnw,2.978397283971758
2rol,4.619788758288394
2rox,4.978810700930062
2rqu,4.627087997029894
2rr4,4.777283528852417
2sim,3.42021640338319
2srt,6.638272163982407
2std,9.853871964321762
2tmn,5.886056647693163
2toh,4.154901959985743
2tpi,4.309803919971486
2tsr,7.5376020021010435
2upj,7.3872161432802645
2uuo,3.769551078621726
2uup,3.978810700930062
2uw0,7.698970004336019
2uw3,4.096910013008056
2uw4,5.2839966563652006
2uw5,7.508638306165727
2uw6,6.552841968657781
2uw7,7.7447274948966935
2uw8,4.113509274827518
2uwd,8.346787486224656
2uwo,8.698970004336019
2uwp,6.812479279163537
2uxi,7.301029995663981
2uxu,4.7447274948966935
2uxx,3.3010299956639813
2uxz,8.481486060122112
2uy0,6.920818753952375
2uy3,3.2218487496163566
2uy4,4.6777807052660805
2uy5,5.494850021680094
2uyi,6.318758762624412
2uym,5.508638306165727
2uyn,2.6989700043360187
2uyq,5.6777807052660805
2uyw,
2uzb,6.920818753952375
2uzd,6.7447274948966935
2uze,4.327902142064283
2uzl,6.214670164989233
2uzn,7.522878745280337
2uzo,4.568636235841013
2uzv,5.866461091629782
2v0n,6.301029995663981
2v0z,9.221848749616356
2v10,9.397940008672037
2v11,8.522878745280337
2v12,9.045757490560675
2v13,7.585026652029182
2v16,8.221848749616356
2v22,5.3872161432802645
2v2c,3.408935392973501
2v2h,3.769551078621726
2v2q,4.147520006363144
2v2v,4.066512712151295
2v3d,3.9355420107730814
2v3e,6.522878745280337
2v3u,3.0
2v57,7.102372908709558
2v5a,6.823908740944319
2v5x,6.657577319177793
2v77,5.060480747381382
2v83,4.471083299722345
2v85,4.460923901207224
2v86,4.460923901207224
2v87,4.600326278518962
2v8w,6.823908740944319
2v95,8.301029995663981
2va5,4.0655015487564325
2va6,6.173925197299173
2va7,6.698970004336019
2vaq,8.522878745280337
2vba,4.6020599913279625
2vcb,5.259637310505756
2vcg,5.772113295386326
2vci,7.6777807052660805
2vcj,7.6777807052660805
2vcq,6.036212172654444
2vcw,3.050609993355087
2vcx,7.6777807052660805
2vd0,4.935542010773082
2vd1,6.860120913598763
2vd4,4.7447274948966935
2vd7,5.376750709602099
2veu,7.0
2vev,6.522878745280337
2vew,7.1938200260161125
2vex,6.7447274948966935
2vey,7.366531544420414
2vf6,8.522878745280337
2vfz,3.6108339156354674
2vgo,6.301029995663981
2vgp,6.853871964321762
2vh0,8.508638306165727
2vhj,3.9030899869919438
2vhq,3.853871964321762
2vie,7.481486060122112
2vin,3.0
2vio,4.3979400086720375
2vip,5.2839966563652006
2viq,5.886056647693163
2viv,6.2839966563652006
2viw,7.142667503568731
2viy,5.7447274948966935
2viz,6.218244625347531
2vj6,7.886056647693163
2vj7,7.3979400086720375
2vj9,6.7447274948966935
2vjx,4.958607314841775
2vl1,1.3467874862246563
2vle,7.096910013008056
2vmf,5.853871964321762
2vnm,8.522878745280337
2vnn,8.698970004336019
2vnp,9.920818753952375
2vo4,4.935542010773082
2vo7,6.774690718274137
2vpe,4.943095148663527
2vpg,5.6777807052660805
2vpo,5.42021640338319
2vpp,6.119186407719209
2vqj,6.43533393574791
2vqm,6.009661145212399
2vr0,4.42021640338319
2vr3,4.978810700930062
2vr4,5.6777807052660805
2vrj,6.301029995663981
2vrx,7.346787486224656
2vt3,4.154901959985743
2vta,3.7328282715969863
2vtd,4.070581074285707
2vte,3.9136401693252516
2vth,3.9208187539523753
2vti,6.180456064458132
2vtj,5.721246399047171
2vtl,4.013228265733755
2vtm,3.0
2vtn,6.070581074285707
2vto,6.853871964321762
2vtp,8.522878745280337
2vtq,6.853871964321762
2vtr,5.823908740944319
2vts,7.522878745280337
2vtt,7.356547323513812
2vu3,7.327902142064283
2vur,4.522878745280337
2vv9,7.769551078621726
2vvc,8.522878745280337
2vvs,7.337242168318426
2vvt,5.236572006437063
2vvv,8.221848749616356
2vw2,3.3010299956639813
2vwc,6.619788758288394
2vwf,5.060480747381382
2vwl,7.022276394711152
2vwm,7.031517051446065
2vwn,8.0
2vwo,7.508638306165727
2vwu,6.455931955649724
2vwv,4.795880017344075
2vww,6.619788758288394
2vwx,7.3979400086720375
2vwy,7.045757490560675
2vwz,6.100179497572904
2vx0,6.236572006437063
2vx1,6.657577319177793
2vx9,7.443697499232712
2vxa,5.6020599913279625
2vxj,4.167491087293763
2vxn,5.0
2w05,9.0
2w06,7.080921907623926
2w08,3.42021640338319
2w0d,8.698970004336019
2w0j,6.619788758288394
2w0p,6.522878745280337
2w0x,3.2041199826559246
2w10,6.769551078621726
2w12,4.653647025549361
2w17,8.698970004336019
2w1c,8.0
2w1d,6.040958607678906
2w1e,7.920818753952375
2w1f,8.229147988357855
2w1g,8.522878745280337
2w1h,7.2839966563652006
2w1i,8.920818753952375
2w26,9.397940008672037
2w2i,6.039053804266168
2w2u,4.455931955649724
2w3i,10.0
2w3k,10.096910013008056
2w3l,7.522878745280337
2w47,4.978810700930062
2w4i,6.301029995663981
2w54,6.984640244590786
2w5i,4.5376020021010435
2w68,4.7447274948966935
2w6c,8.4089353929735
2w6m,4.667561540084395
2w6n,6.903089986991944
2w6o,4.216096420727265
2w6p,6.47755576649368
2w6q,4.595166283380062
2w6z,2.8239087409443187
2w70,4.920818753952375
2w71,6.476253533188435
2w7x,7.619788758288394
2w85,5.037630664329979
2w8f,6.301029995663981
2w8g,6.0
2w9r,5.318758762624412
2wa3,3.0
2wa4,4.7447274948966935
2wa8,5.42021640338319
2waj,6.400116927926312
2wb5,9.130768280269024
2wbb,6.036212172654444
2wbd,6.638272163982407
2wc4,5.292429823902063
2wcg,6.376750709602099
2wcx,7.6020599913279625
2wd1,7.086186147616283
2wd3,7.0655015487564325
2wd7,4.97469413473523
2we3,4.431798275933005
2wec,3.958607314841775
2weh,5.948847477552619
2wej,6.0762380391713
2weq,5.896196279044043
2wey,7.119186407719209
2wez,7.638272163982407
2wf0,6.6777807052660805
2wf1,8.698970004336019
2wf2,7.585026652029182
2wf3,7.721246399047171
2wf4,7.886056647693163
2wf5,6.0
2wfj,7.154901959985743
2wgj,8.698970004336019
2who,7.698970004336019
2whp,4.0
2wi1,
2wi2,3.4559319556497243
2wi3,3.4559319556497243
2wi4,5.806875401645539
2wi5,6.045757490560675
2wi6,6.638272163982407
2wi7,7.236572006437063
2wib,4.928117992693875
2wic,5.3872161432802645
2wih,7.346787486224656
2wjg,7.096910013008056
2wji,5.017728766960431
2wk2,6.823908740944319
2wk6,3.318758762624413
2wks,6.886056647693163
2wkt,4.309803919971486
2wky,8.590066876668706
2wl0,7.795880017344075
2wl4,4.1938200260161125
2wl5,4.522878745280337
2wly,6.6020599913279625
2wlz,4.6020599913279625
2wm0,4.522878745280337
2wmr,4.2839966563652006
2wmu,4.376750709602099
2wmv,5.036212172654444
2wmw,6.4089353929735005
2wmx,6.0655015487564325
2wnj,6.481486060122113
2wnl,6.0
2wo8,6.2839966563652006
2wo9,7.2076083105017466
2woa,5.939302159646388
2won,6.204815410317576
2wor,3.9030899869919438
2wot,7.356547323513812
2wou,7.142667503568731
2wp1,3.600326278518962
2wpa,8.096910013008056
2wpb,2.886056647693163
2wq4,2.5686362358410126
2wq5,3.744727494896694
2wqb,6.267606240177032
2wqp,5.508638306165727
2wr8,5.443697499232713
2wsx,2.408935392973501
2wtc,6.508638306165727
2wtd,6.6777807052660805
2wti,7.036212172654444
2wtj,6.154901959985743
2wtw,8.187086643357144
2wtx,2.886056647693163
2wu6,7.534617148551582
2wu7,6.275724130399211
2wuu,7.16304326294045
2wva,
2wvz,4.017728766960431
2ww0,5.301029995663981
2ww2,4.853871964321762
2wwj,4.481486060122113
2wxf,6.7447274948966935
2wxg,9.154901959985743
2wxh,8.045757490560675
2wxi,8.154901959985743
2wxj,9.0
2wxk,9.301029995663981
2wxl,8.337242168318426
2wxm,7.3979400086720375
2wxn,7.6777807052660805
2wxo,7.045757490560675
2wxp,8.522878745280337
2wxq,7.468521082957745
2wxv,8.698970004336019
2wyg,8.698970004336019
2wyi,4.7447274948966935
2wyj,9.0
2wyn,5.552841968657781
2wzm,5.221848749616356
2wzs,3.853871964321762
