PDB_ID,Affinity_pK
5eyc,8.522878745280337
5eyd,9.0
5ha9,5.782516055786094
4r5w,7.130181792020672
5xst,7.568636235841013
5xsr,7.692503962086787
4r6e,7.777283528852417
4uxb,7.962573502059376
4und,8.958607314841775
5z68,5.886056647693163
6b98,4.649751981665837
5tzw,6.005682847330363
5tzh,6.168130225719499
5u7l,6.373659632624958
5u7j,6.409381051793422
6b97,6.6252516539898965
5tz3,6.853871964321762
5u7i,7.176525770829699
5tzx,7.2839966563652006
5xkm,7.619788758288394
6c7g,7.739928612014925
6b96,7.844663962534938
6cyc,7.853871964321762
5tzz,7.853871964321762
5tzc,8.096910013008056
5u7k,8.148741651280925
6c7e,8.549750891680638
6cyd,8.698970004336019
5u00,8.698970004336019
6c7j,8.87942606879415
5tza,9.0
6cyb,9.017728766960431
5vp0,9.214670164989233
5vp1,9.292429823902063
5u7d,9.301029995663981
6c7i,9.42021640338319
6c7f,9.619788758288394
6c7d,9.769551078621726
6eji,3.518557371497695
5j47,5.309803919971486
5j4v,5.853871964321762
5j4y,6.045757490560675
6c0u,5.987162775294828
6e99,6.0
6e9l,6.036212172654444
4uj1,6.522878745280337
5uzk,6.7447274948966935
4uj2,7.096910013008056
4ujb,8.0
4uj9,8.698970004336019
4uja,9.045757490560675
5eko,4.8017554137717635
5ekn,5.721246399047171
5j5t,6.958607314841775
5ix0,6.284832642151542
5iwg,6.460923901207224
5up0,6.337242168318426
5uoy,7.568636235841013
5w6e,8.040958607678906
5i5x,6.698970004336019
5mxf,3.585026652029182
6f5w,3.826813731587726
5om2,4.06198090252379
5om3,4.101274818410507
5om7,5.7447274948966935
6ftp,5.823908740944319
6fyi,6.698970004336019
6fyl,8.154901959985743
6fyk,8.522878745280337
5unp,10.017728766960431
5whc,
5vsb,5.118387127521651
5n9r,5.585026652029182
5uqx,6.214670164989233
5uqv,6.366531544420414
5n9t,6.657577319177793
5vs6,6.982966660701219
6f5h,7.045757490560675
5nge,7.187086643357144
4tvj,7.910094888560602
5ybi,3.491497214855005
5zt1,4.673050005834002
6g28,3.642065152999546
6g2a,3.785156151952302
5eef,8.318758762624412
5ckr,7.764471553092451
6gh9,4.481486060122113
5efh,6.096910013008056
6csq,6.3872161432802645
6csr,6.841637507904751
6cgp,7.119186407719209
6dvo,7.221848749616356
6mr5,7.301029995663981
6css,7.6020599913279625
6dvn,7.853871964321762
6dvl,7.958607314841775
5efb,8.366531544420413
6csp,8.522878745280337
6dvm,8.522878745280337
5ef8,8.853871964321762
5een,8.958607314841775
5ef7,9.0
5eek,9.096910013008056
5eei,9.221848749616356
5m4u,4.886056647693163
5m56,7.886056647693163
5yve,6.481486060122113
5svk,8.481486060122112
5svl,8.55284196865778
5vdo,
5vdr,
5vds,
5vdq,3.6675615400843946
5vdw,
5vdu,
5v8o,3.7670038896078464
5vdp,4.050609993355088
5vdt,4.6777807052660805
6nao,6.698970004336019
5n0f,6.045757490560675
5uwf,7.229147988357856
5dh4,7.236572006437063
5b4l,9.119186407719209
5b4k,9.337242168318426
5dh5,9.638272163982407
5eom,6.3872161432802645
5yf1,3.2839966563652006
5k8v,6.337242168318426
6arv,7.337242168318426
6arj,7.6020599913279625
5yqn,4.028260409112222
5mar,4.3851027839668655
5yql,4.586700235918748
5y5n,5.7594507517174005
5yqo,6.088842391260023
5mat,6.236572006437063
5y0z,6.337242168318426
5dy5,6.787812395596042
5l8y,6.400116927926312
5l9h,6.3979400086720375
5g5v,6.701146923590294
5g2b,7.0
5l8c,7.0
5g57,8.400116927926312
5m04,6.337242168318426
5ta6,8.823908740944319
6g38,6.621238824683626
6g37,7.369572124974976
6g35,7.756961951313706
6g36,7.787812395596042
6g34,8.244125144327509
6g39,8.337242168318426
6g3a,8.3767507096021
5ih8,6.7447274948966935
5ihc,7.886056647693163
5twl,7.978810700930062
5iha,8.045757490560675
5k00,8.154901959985743
5ih9,8.698970004336019
5tx3,
2f6y,3.870310107800699
5ka7,4.346787486224656
5ka9,4.4089353929735005
5kad,4.431798275933005
2f6v,4.431798275933005
2f70,4.474955192963154
5ka1,4.481486060122113
5t19,4.494850021680094
5ka3,4.585026652029182
5k9w,4.585026652029182
5kab,4.6777807052660805
2f6z,5.318758762624412
2f71,5.6020599913279625
5yvt,3.962573502059376
5f9e,9.337242168318426
5fv7,6.739928612014925
5v4q,2.5686362358410126
5ugb,6.79317412396815
5uga,6.79317412396815
5x26,8.301029995663981
5hcx,8.387216143280265
5x28,8.397940008672037
5hcy,8.920818753952375
5x27,9.397940008672037
5opc,4.5376020021010435
5op6,4.6777807052660805
5t8q,4.161150909262744
5t8p,5.892790030352131
5t8o,6.508638306165727
6g4y,8.823908740944319
6g4z,9.769551078621726
5cs6,3.2006594505464183
5moe,3.283996656365201
5oul,
5osl,3.425968732272281
5mod,3.5228787452803374
5csh,3.5686362358410126
5oqu,3.612610173661271
5ork,3.630784142589857
6gmd,3.688246138944246
5os7,3.688246138944246
5os8,3.978810700930062
5cu2,4.236572006437063
5csp,4.236572006437063
6gih,4.356547323513813
5orh,4.3872161432802645
5orj,4.769551078621726
5otr,4.920818753952375
5otz,5.187086643357144
5mo8,5.785156151952302
5owh,5.920818753952375
5owl,5.920818753952375
3owj,6.0655015487564325
5n1v,6.1938200260161125
5cu4,6.494850021680094
5m4c,7.3979400086720375
5m44,7.3979400086720375
5b0x,7.698970004336019
2zjw,7.698970004336019
5n9l,7.823908740944319
5m4f,7.886056647693163
5m4i,7.886056647693163
5n9k,9.337242168318426
5n9n,9.387216143280265
3pe2,9.756961951313706
5h8g,
5h8e,
5h8b,
4uc5,5.481486060122113
5cks,5.508638306165727
5ofu,4.195179321278838
6b3e,6.987162775294828
6ckx,7.886056647693163
6hh5,4.266000713461613
6hgz,5.966576244513051
6hh3,6.236572006437063
6fba,4.701146923590294
4zsg,
4zsl,
4zsj,5.638272163982407
5byy,7.008773924307505
5byz,7.376750709602099
5zun,9.193820026016112
6c0t,7.3655227298392685
4nrk,7.619788758288394
4nrl,8.619788758288394
5j1w,6.721246399047171
6ft9,6.958607314841775
6ft8,7.356547323513813
5j1v,7.3872161432802645
6g33,
5x8i,8.698970004336019
6fu4,6.1944991418416
5exx,5.3872161432802645
6ccy,8.522878745280337
3s9y,6.443697499232713
5e8z,5.905528871358356
5usq,7.0
5qik,7.657577319177793
6b8y,9.657577319177793
5klp,4.6439741428068775
5uxf,7.060480747381382
6bfn,8.031517051446064
5sy3,4.366531544420414
5sz9,4.42021640338319
5sy2,4.958607314841775
5sxn,4.958607314841775
5vpm,8.795880017344075
5kos,8.823908740944319
5vrp,8.886056647693163
5koq,9.236572006437063
5loh,5.040958607678906
5y7z,7.8124792791635365
5y80,8.790484985457368
5b25,10.236572006437063
5o4z,6.0655015487564325
5mwj,7.607303046740334
5w8h,4.6307841425898575
5w8j,6.431798275933005
5w8i,6.823908740944319
6few,5.85078088734462
6fil,5.85078088734462
5fdp,6.510041520575165
6fex,7.5376020021010435
6gwr,8.102372908709558
5gs9,5.259637310505756
5ogk,5.113509274827518
6fyv,7.958607314841775
5fnq,
5fnr,4.229147988357856
5fns,5.3979400086720375
5fnt,6.173925197299173
5fnu,8.886056647693163
5w99,4.6777807052660805
5v19,3.3010299956639813
6e2m,5.657577319177793
5v24,6.3979400086720375
5up3,7.899974269892137
6e2n,7.903089986991944
5uor,8.199970640755867
5uox,8.300162274132754
6e2o,8.537602002101044
5vio,8.619788758288394
5vil,8.823908740944319
5oei,5.795880017344075
5v2l,3.540607512240769
6ayd,6.301029995663981
6cf5,
5jyp,7.0
5jyo,8.522878745280337
5di1,7.6777807052660805
5ywy,7.229147988357855
5yhl,7.7447274948966935
5yie,5.251811972993799
5yid,5.3979400086720375
5yib,5.481486060122113
5yia,5.522878745280337
5yic,5.886056647693163
4z22,6.2441251443275085
5ih6,5.6020599913279625
5okt,6.031517051446065
5ih5,6.301029995663981
5mqv,8.096910013008056
5w4w,8.096910013008056
6gzm,8.259637310505756
5lwe,9.958607314841775
6b5j,7.102372908709558
5ivf,
6dq4,4.920818753952375
6bh3,
6dq6,5.070581074285707
6dq5,5.1938200260161125
6bh2,5.619788758288394
5ivc,5.920818753952375
6bgu,6.275724130399211
6bgx,6.327902142064283
5ivv,6.346787486224656
6bgz,6.3872161432802645
5ivy,6.443697499232713
6dqa,6.443697499232713
6dqb,6.494850021680094
6dq8,6.585026652029182
6bh5,6.6020599913279625
6bh0,6.657577319177793
6bgw,6.6777807052660805
6bgv,6.7447274948966935
6bgy,6.823908740944319
5iw0,7.221848749616356
6bh1,7.221848749616356
5isl,7.2839966563652006
5ivj,7.337242168318426
5ive,7.568636235841013
6f6s,2.886056647693163
6f6n,3.0222763947111524
6f6i,3.1870866433571443
6g9b,3.2350770153501114
6g9i,3.9281179926938745
5jq7,4.795880017344075
6f5u,3.537602002101044
6gbx,7.698970004336019
6cex,
5eak,9.301029995663981
6gqm,
6gl9,6.8696662315049934
6glb,6.889410289700751
6db3,7.251811972993799
6gla,7.568636235841013
5lwn,7.769551078621726
5lwm,8.872895201635192
5vo6,9.045757490560675
6aak,9.148741651280925
5kdr,8.301029995663981
5xw6,4.911509529817604
5l3a,4.886056647693163
6bbv,6.095284454721319
5wev,6.823908740944319
5tq6,6.907981529247203
5tq5,7.230622673923861
5usy,7.508638306165727
5tq8,7.636388020107856
5tq7,7.673664139071248
6aaj,8.301029995663981
5tq4,8.3767507096021
5tq3,8.657577319177793
6es0,5.645891560852599
6fu5,7.500312917381596
5j7b,8.301029995663981
5j79,8.522878745280337
6hmx,8.886056647693163
3h9k,7.853871964321762
6mwe,9.200659450546418
5etj,
5h3q,8.221848749616356
6dkg,8.585026652029182
6dki,8.638272163982407
5wr7,8.958607314841775
6dkb,9.154901959985743
5yfs,4.860120913598763
5yft,5.0
5bqs,5.638272163982407
5uiq,4.259195344723145
5w84,6.443697499232712
5uis,6.835647144215563
5t1s,7.075720713938118
5uir,7.1432711096171175
6f3e,7.154901959985743
6f3g,7.161150909262744
5t1t,7.236572006437063
5kx8,7.42021640338319
5kx7,7.443697499232712
6f3i,7.6777807052660805
5w85,8.0
5k76,8.301029995663981
5uit,8.337242168318426
6f3d,8.397940008672037
5uiu,9.698970004336019
3mjl,2.4436974992327127
3mfv,2.5228787452803374
3f80,4.221848749616356
3kv2,7.323214969580794
5lg3,3.8013429130455774
5c4k,4.560667306169737
5c4l,5.638272163982407
5mek,5.376750709602099
6cmj,8.301029995663981
6f9g,5.698970004336019
6gw1,5.142667503568732
5ya5,6.721246399047171
5eob,9.619788758288394
5i0b,5.060480747381382
5vee,6.108462542327436
5xvf,6.1487416512809245
5xva,7.292429823902063
5xvg,8.045757490560675
5l4h,3.7520267336381936
5l4e,4.61261017366127
6b4h,
6g3y,5.886056647693163
5bnm,4.823908740944319
4z8d,5.221848749616356
5bnr,6.275724130399211
5bns,7.022276394711152
5tkd,8.154901959985743
5o9h,6.617982957425132
6b2q,8.045757490560675
5m9w,2.2441251443275085
5lvd,2.619788758288394
5ma7,3.473660722610156
5n3v,4.344477403746582
5n34,4.63320361671327
5n3y,5.030584087646019
5n2t,5.075720713938118
5n2z,5.309803919971486
5mnr,5.46344155742847
5n31,5.79317412396815
5lif,5.872895201635193
1os0,6.031517051446065
5n2x,6.060480747381382
5lwd,6.2441251443275085
5jxn,6.411168274405793
5jss,6.450996737974212
5jvi,6.508638306165727
5jt9,6.632644078973981
5js3,6.732828271596986
5e91,8.397940008672037
5qin,10.397940008672037
6aah,8.4089353929735
5hx8,10.0
5mf6,4.356547323513813
6hoy,4.481486060122113
5y2f,5.154901959985743
6cj5,5.1938200260161125
6cjh,5.42021640338319
6cjw,5.7447274948966935
6cje,7.221848749616356
6ck3,7.346787486224656
6cjy,7.638272163982407
5j7w,4.886056647693163
5gjg,6.214670164989233
5gjf,6.585026652029182
5j9l,7.468521082957745
5jgb,7.886056647693163
5jgd,7.958607314841775
5v5n,8.022276394711152
5jh6,8.481486060122112
5jga,8.638272163982407
5dh3,7.419075024324381
5tc0,7.6020599913279625
5k0x,8.356547323513812
5td2,8.657577319177793
5u6c,
5amn,8.346787486224656
3uf9,2.109020403010311
5hng,4.031517051446065
5mrd,4.438898616350944
5lvn,4.698970004336019
5ho7,4.769551078621726
5lvl,5.903089986991944
5ho8,5.958607314841775
5hkm,7.886056647693163
5g1p,5.200659450546418
5g1n,7.769551078621726
5ehy,6.0915149811213505
5mrb,6.326979092871103
5o91,6.45717457304082
5ljj,7.2076083105017466
5ei2,7.337242168318426
5n84,7.958607314841775
5ei8,8.096910013008056
5n9s,8.619788758288394
5n93,8.657577319177793
5n7v,8.769551078621726
5nad,8.958607314841775
5n87,9.2518119729938
5na0,9.769551078621726
5wbo,4.207608310501746
5wbp,4.356547323513813
5wbm,4.698970004336019
5wbr,4.774949303861951
5wbq,5.8326826652518236
5wbz,6.4089353929735005
5a7j,5.200659450546418
5a7i,5.259637310505756
2qcm,3.3467874862246565
2qcf,3.494850021680094
2qch,3.6020599913279625
2qcg,4.0
3ewz,4.102372908709558
5a7y,4.481486060122113
6b2p,
5vcx,5.5502131530142265
5vd3,5.5502131530142265
5vcw,5.95663772197887
5vd1,6.00436480540245
5vcz,6.35261702988538
5vd0,6.489454989793388
5vcy,6.568636235841013
5vcv,6.823908740944319
4qna,4.638272163982407
4qmx,4.958607314841775
4qms,5.130768280269024
4qmu,5.886056647693163
4qmm,6.337242168318426
4qmq,6.585026652029182
4qmz,6.6777807052660805
4qo9,6.795880017344075
4qmw,7.0655015487564325
4qmv,7.638272163982407
4qmo,7.721246399047171
4qmp,7.853871964321762
4qmt,8.0
4qmy,8.397940008672037
4qmn,8.522878745280337
4w9w,7.480172006224281
5wvd,7.6777807052660805
5hes,7.5376020021010435
5x5o,8.301029995663981
3pxq,4.431798275933005
3pxf,4.431798275933005
5jq5,5.630598586303376
5jq8,
6guk,6.145693958198919
6guf,6.649751981665837
5l2w,6.6777807052660805
5mhq,6.958607314841775
5k4j,7.110698297493689
5nev,7.356547323513813
5lmk,7.431798275933005
1e9h,7.455931955649724
6guh,7.585026652029182
6guc,7.6020599913279625
6gub,7.638272163982407
6gue,8.397940008672037
2q2n,6.481486060122113
6dlx,
6cvd,
5niy,4.221848749616356
6fer,4.355561410532162
5l2t,6.187086643357144
5l2s,7.080921907623926
5l2i,7.396855627379818
5d7a,7.6777807052660805
5ax9,8.096910013008056
5irr,5.267606240177032
6coj,6.3979400086720375
1b42,4.009217308196862
5fd2,7.045757490560675
4yht,9.221848749616356
6b8u,9.698970004336019
3s3k,4.01014989039682
5zeq,8.823908740944319
5u6b,9.886056647693163
6gw4,5.920818753952375
5os3,2.4256214355869177
5os0,2.5540845860488766
5os2,2.73969005420508
5os4,2.7785857621576615
5orv,2.88706002391592
5ort,3.0486624812040826
5orw,3.099086932262331
5ose,3.166852888087215
5osd,3.208309350979882
5os1,3.306273051076353
5orz,3.364516253185088
5os5,3.3872161432802645
5ory,3.447331783887807
5orx,3.5114492834995557
5orr,3.769551078621726
5obj,4.782516055786093
5obr,5.356547323513812
4zs0,5.638272163982407
6hjj,5.769551078621726
5one,7.2839966563652006
4zts,7.6020599913279625
5nka,5.455931955649724
5nk9,6.140261433802853
5ia1,6.275724130399211
5nk7,6.329754146925876
5nk8,6.640164517660112
5ia0,6.728158393463501
5nk2,6.739928612014925
5nk6,6.801342913045577
6fng,7.136677139879544
5ia4,7.2839966563652006
5ia3,7.337242168318426
5nk3,7.42021640338319
5i9x,7.522878745280337
5nkd,7.585026652029182
5nkh,7.585026652029182
5ia5,7.6020599913279625
5nkg,7.6777807052660805
5nkc,7.721246399047171
5nki,7.721246399047171
5ia2,7.721246399047171
5njz,7.795880017344075
6fnf,7.886056647693163
5i9z,8.045757490560675
5i9y,8.55284196865778
5nk4,8.698970004336019
5nkb,9.119186407719209
5v6u,2.262012673666569
2h9t,4.698970004336019
6eo9,6.795880017344075
6eo8,7.0
4uff,7.958607314841775
4ufe,8.154901959985743
4ufg,8.154901959985743
2gde,8.244125144327509
4ufd,9.67778070526608
5ayy,5.318758762624412
5l7e,6.6020599913279625
5mwy,7.0
5l7h,7.301029995663981
5mwp,7.500312917381596
5l7g,7.795880017344075
5hcv,8.698970004336019
5mja,6.657577319177793
5ow1,4.152427340857888
5ovx,4.503070351926785
5ovr,4.565431095965802
6gvz,6.3979400086720375
5b1s,3.906578314837765
5f9b,4.261060968796521
5u5l,4.853871964321762
6an1,5.346787486224656
5lsg,5.3979400086720375
4r06,6.289882634888183
6c5q,6.657577319177793
5two,8.093664958194909
5gj9,4.991399828238082
5gja,5.552841968657781
5his,4.707743928643524
5hip,6.045757490560675
6c3e,7.199970640755866
5tx5,7.795880017344075
5hx6,8.0
6c4d,9.040005161671584
5ocj,4.823908740944319
6fnj,6.847711655616943
6fni,8.221848749616356
6bnk,6.991399828238082
5tw2,7.303643611266668
5tw5,7.419075024324381
6fob,7.628932137728263
6fo8,7.735182176990463
6fo9,7.7544873321858505
6fo7,7.866461091629782
6fod,8.148130399270233
6gu4,
6gu3,5.356547323513812
6gu6,5.7423214251308154
6gu2,5.795880017344075
6gu7,5.806875401645538
5lqf,6.6020599913279625
5osy,7.366531544420414
5oxg,5.886056647693163
6gi6,6.7121982700697735
6gip,7.376750709602099
6gin,7.494850021680094
5kbr,6.585026652029182
5kbq,7.0
6b16,7.494850021680094
5dfp,7.657577319177793
5ime,8.337242168318426
5dey,8.431798275933005
5hkb,5.585026652029182
5hka,6.455931955649724
5hk9,6.537602002101044
5k8s,8.221848749616356
5kbf,8.920818753952375
6f8b,5.2076083105017466
6fzx,8.154901959985743
6h8s,4.423658649794207
4yb7,3.8013429130455774
4yb5,4.714442690992226
5ubg,5.167491087293763
4yb6,5.318758762624412
4xoe,5.00436480540245
5muc,6.039529222465701
5fs5,6.685290307044826
5f2f,6.920818753952375
5mts,7.154901959985743
4ca4,7.183758700008217
4xoc,8.522878745280337
4xo8,8.958607314841775
5vo2,6.812479279163537
5vo1,8.154901959985743
5il1,5.823908740944319
5j5d,4.6777807052660805
3b3s,2.5528419686577806
3b3w,4.187086643357144
3vh9,6.236572006437063
5u3b,8.823908740944319
5drq,
5drr,
5vt1,
6hd6,5.698970004336019
5hu9,7.616184634019569
6hd4,8.638272163982407
5h08,5.958607314841775
5f1u,6.3979400086720375
5f1v,6.853871964321762
5opr,5.59176003468815
5oq8,5.85078088734462
5oq7,6.492144128304169
5op2,6.619788758288394
5op5,6.665546248849069
5op4,6.7121982700697735
5opu,7.275724130399211
5opv,7.288192770958809
5oot,7.54515513999149
5oq6,7.557520230935552
5oq5,7.698970004336019
5wqj,5.522878745280337
5wqk,6.301029995663981
6cqf,8.346787486224656
6h1h,6.173925197299173
6h1i,7.356547323513813
5lt6,5.4089353929735005
5lsx,5.920818753952375
5lss,6.309803919971486
5lsy,6.537602002101044
5lhu,4.657577319177793
5to8,8.508638306165727
5tob,8.823908740944319
5i58,6.924453038607469
5i59,6.950781977329818
5vii,7.285670240254767
5i56,7.318758762624412
5vih,7.492144128304169
5u8c,7.529001830339126
5vij,7.614393726401688
5dex,7.645891560852599
5gid,6.113960724433558
5gic,6.480303232840147
5xpn,6.991399828238082
5xpo,7.075720713938118
5xpp,7.443697499232712
5xpm,7.638272163982407
5xpl,7.698970004336019
4ynk,8.301029995663981
5zwi,8.638272163982407
5zwh,8.721246399047171
5zwe,8.958607314841775
5b5b,9.366531544420413
5jsm,6.585026652029182
5jrq,6.772113295386326
5jt2,7.474955192963154
4r5y,7.638272163982407
5csx,8.221848749616356
5csw,8.397940008672037
5fog,3.6716203965612624
5fol,3.6675615400843946
6eux,5.920818753952375
5jzb,3.3872161432802645
5jz9,3.5686362358410126
5ad1,7.236572006437063
5a5v,7.481486060122112
5tcy,7.657577319177793
5a5d,
6clv,4.876148359032914
4wz6,5.6020599913279625
6di0,
5kup,8.142667503568731
5jrs,8.397940008672037
5vgo,8.698970004336019
6e4f,9.070581074285707
5zz4,9.173925197299173
5u9d,9.259637310505756
5t18,9.301029995663981
5fbo,9.508638306165727
5fbn,9.568636235841012
1gww,3.58838029403677
1gx0,4.221848749616356
1gx4,4.275724130399211
1o7o,4.494850021680094
5vd2,7.104025267640935
5vc3,7.110698297493689
5vc4,7.359518563029578
5vc6,7.866461091629782
5v5y,7.872895201635193
5vc5,7.958607314841775
1hnn,6.236572006437063
2g70,7.769551078621726
2obf,8.853871964321762
5ut6,4.24184537803261
4wn0,3.2218487496163566
5mqt,5.698970004336019
5mql,5.853871964321762
5o22,8.0
1v0o,5.259637310505756
5izc,3.9507819773298185
5jdc,3.9821322810364945
4wcf,4.275724130399211
5jcj,4.42021640338319
5k6a,4.508638306165727
5jdi,5.366531544420414
5ahj,8.229147988357855
4hrd,8.823908740944319
5g42,
5g46,2.6020599913279625
5g45,3.3010299956639813
5g43,3.6989700043360187
5yp5,
5yp6,
4zsh,7.045757490560675
5w4v,7.154901959985743
5eth,7.251811972993799
5ufo,7.431798275933005
5ntq,7.471083299722345
5w4r,7.481486060122112
5za1,
5ni7,7.698970004336019
5ni8,7.698970004336019
5nib,7.721246399047171
6fgq,7.853871964321762
5ntk,8.013228265733755
5uhi,8.036212172654444
6esn,8.045757490560675
5ni5,8.045757490560675
6b31,8.443697499232712
5ufr,8.698970004336019
6br2,8.721246399047171
6br3,8.721246399047171
4pxm,8.886056647693163
5ntp,9.154901959985743
5v13,7.632644078973981
2nyr,4.657577319177793
6eqs,6.431798275933005
5i38,3.423658649794207
5oae,4.600153287287077
5i3a,5.045757490560675
6ei4,5.279840696594043
4m7x,4.804100347590766
4m7y,5.318758762624412
5elz,6.337242168318426
5jic,6.886056647693163
5kyj,7.886056647693163
5jy3,7.920818753952375
5kya,8.221848749616356
5i4v,8.522878745280337
4zam,7.958607314841775
1vkj,4.853871964321762
5eyk,8.522878745280337
5kmh,4.619788758288394
6mvx,5.142667503568732
5kmf,6.29413628771608
5kls,6.7121982700697735
5u0w,4.236572006437063
5u12,5.070581074285707
5u14,5.337242168318426
5u11,5.346787486224656
5u13,5.4089353929735005
5u0y,6.080921907623926
5u0z,6.187086643357144
5v7a,6.376750709602099
5v79,6.4089353929735005
5xvk,5.045757490560675
5yji,5.301029995663981
5xvq,5.045757490560675
6chh,5.568636235841013
5yjf,5.7447274948966935
6enx,6.080921907623926
6eo0,6.431798275933005
5vja,6.585026652029182
5v8q,8.443697499232712
5cj6,8.692503962086787
5t8j,9.0
5t8e,9.142667503568731
4ql8,9.154901959985743
5ko1,6.638272163982407
5knj,6.935542010773082
5dro,
6fzu,3.6655462488490693
6g07,4.568636235841013
5vb6,6.366531544420414
5vb5,6.455931955649724
5ejv,6.690369832574102
5vb7,6.721246399047171
6cn5,7.698970004336019
6cn6,8.301029995663981
5nu1,9.0
5ntw,9.221848749616356
5jzn,5.964970717797632
5fhn,5.896196279044043
3bfu,6.274905478918531
5fho,6.671620396561262
5elv,6.795880017344075
5nih,6.872895201635193
4g8m,7.892790030352131
5m51,4.721246399047171
5m57,4.920818753952375
5m53,6.2076083105017466
5m55,6.619788758288394
6ey7,4.301029995663981
5kva,5.135488918941608
6giu,6.657577319177793
6aqs,7.552841968657781
5z1c,2.8601209135987635
5xg4,5.154901959985743
5za7,5.867740310468956
5za8,6.29413628771608
5za9,6.73754891026957
5zaf,6.779891911959945
5zae,6.806875401645538
5zag,6.966576244513051
5zc5,7.055517327849832
5zah,7.275724130399211
5zaj,7.376750709602099
5xmx,7.2441251443275085
5ey0,2.6458915608525992
5yz7,4.749579997691106
6ap8,5.096910013008056
6h38,8.10790539730952
6h37,8.585026652029182
6h36,9.346787486224656
6d28,6.698970004336019
5dhp,3.853871964321762
5dhr,4.638272163982407
5dhs,5.221848749616356
5dhq,5.698970004336019
5dht,6.0
5dhu,6.301029995663981
6ar9,5.184422251675732
6aqo,6.113509274827519
5cpr,7.560667306169737
5fqv,6.214670164989233
5fqt,6.795880017344075
5fqs,7.356547323513812
5fqr,7.585026652029182
5fqp,7.721246399047171
5t97,7.769551078621726
5t92,7.795880017344075
5dpx,4.455931955649724
5evk,4.920818753952375
5evd,5.0
5evb,5.0
6bhv,5.231361898752385
6f4n,5.221848749616356
5l9o,5.3979400086720375
5lom,7.130181792020672
6ap7,5.337242168318426
6ap6,5.366531544420414
5ulp,4.614393726401688
1dqx,
5bw4,4.167491087293763
5d1n,5.568636235841013
5da3,7.096910013008056
6cz4,7.119186407719209
6cz3,7.251811972993799
5h2u,8.154901959985743
5lca,4.484126156288321
5lch,4.692503962086787
5lsc,4.698970004336019
5lcf,4.749579997691106
5le1,4.97469413473523
5lm6,5.113509274827518
6hf5,5.173925197299173
5mxr,5.2076083105017466
5nhz,5.327902142064283
5ni0,5.7447274948966935
5n4t,5.97469413473523
5mm9,6.42021640338319
5n4s,7.259637310505756
5y6d,7.259637310505756
6ew3,7.3979400086720375
5y6e,7.863279432843593
5fsx,2.721246399047171
5fsy,5.886056647693163
5n55,5.987162775294828
5nai,6.096910013008056
5n58,6.096910013008056
5fnj,2.288192770958809
5th4,2.8477116556169433
5thj,2.869666231504994
5flt,2.8927900303521317
5fng,2.9566377219788706
5flq,2.96657624451305
5ehw,2.997833938243492
5fls,3.0433514207947967
5ehv,3.083019952679618
5eh8,3.1018235165023236
5flo,3.1493537648169334
5flp,3.1999706407558657
5eh7,3.4814860601221125
5fni,3.4814860601221125
5thi,3.6108339156354674
4bcw,
5thn,4.017728766960431
5vgy,4.183758700008217
5ti0,4.214670164989233
5tya,4.482804102050026
5u0d,4.543633966870957
5u0g,4.581698708680254
5wg7,
5gmn,4.72584215073632
5u0e,5.113509274827518
5ty1,5.214670164989233
5ty9,5.214670164989233
5eij,5.313363730737707
5txy,5.455931955649724
5ty8,5.455931955649724
6c7w,5.467245621007502
5u0f,5.468521082957745
6h29,5.619788758288394
5wgp,5.619788758288394
6hx5,5.657577319177793
5eh5,5.8696662315049934
5ekh,5.954677021213342
4yx4,5.969238409048983
5ekj,6.0
6b4d,6.107905397309519
6eea,6.200659450546418
5ekm,6.318758762624412
6equ,6.377785977033705
4yyt,6.37851213541937
5nya,6.38132446111486
6eeo,6.431798275933005
5ny1,6.435689090039397
4yxi,6.496481687275925
5nxi,6.662740460249724
6ebe,6.698970004336019
6eda,6.698970004336019
5wlt,6.808269606637143
5sz6,7.00436480540245
4yxo,7.039053804266168
5a6h,7.055517327849832
5wex,7.178486471595227
6c7x,7.185752404268079
5tfx,7.215382707367125
6g3q,7.2373214362725635
5nxw,7.241088107602026
6ceh,7.437707135543525
5fdc,7.458420756053419
5o07,7.471083299722345
5ny3,7.4698003017969175
5doh,7.494850021680094
5sz5,7.698970004336019
5fdi,7.732828271596986
5n25,7.779891911959945
5uln,7.847711655616943
5e28,7.910094888560602
6b5a,7.943095148663527
5n1r,7.954677021213342
5nxp,7.991399828238082
5n1s,7.991399828238082
5e2k,8.031517051446064
6b59,8.086186147616283
6d1l,8.119186407719209
6d1m,8.200659450546418
5j8z,8.301029995663981
5nxo,8.309803919971486
5ehe,8.318758762624412
5ll4,8.397940008672037
5n0e,8.443697499232712
5nxv,8.455931955649724
5n0d,8.481486060122112
5wlv,8.522878745280337
5mjn,8.537602002101044
5nxg,8.55284196865778
5sz3,8.602059991327963
5sz2,8.698970004336019
5ljt,8.920818753952375
5n24,8.920818753952375
5sz1,8.920818753952375
5drs,8.958607314841775
5ljq,9.0
5e2s,9.008773924307505
5sz0,9.096910013008056
6h33,9.221848749616356
6h34,9.301029995663981
6h2z,9.301029995663981
6got,9.397940008672037
6bc9,9.431798275933005
5llc,9.522878745280337
5sz4,9.698970004336019
5sz7,9.698970004336019
6bbs,9.886056647693163
5llh,10.173925197299173
5lle,10.221848749616356
5nea,10.301029995663981
5nee,10.698970004336019
5llg,11.130768280269024
